Episode,Title,Author_Last,Author_Init,Duration,MP3_URL,Transcript_URL,Topics
362,"Revelation 3 Part 1",Heiser,MS,1:04:27,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-362.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-362.pdf,revelation
361,"Revelation 2:8-29",Heiser,MS,58:09,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-361.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-361.pdf,revelation
360,"Revelation 2:1-7",Heiser,MS,1:04:23,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-360.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-360.pdf,revelation
359,"The Myth Made Fact",Heiser,MS,1:24:44,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-359.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-359.pdf,myth made fact
358,"Q&A 43",Heiser,MS,35:56,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-358.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-358.pdf,q&a
357,"The Genealogical Adam and Eve Part 2",Heiser,MS,1:24:06,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-357.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-357.pdf,genealogical adam eve
356,"The Genealogical Adam and Eve Part 1",Heiser,MS,58:03,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-356.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-356.pdf,genealogical adam eve
355,"Revelation 1:7-20",Heiser,MS,1:12:08,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-355.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-355.pdf,revelation
354,"Revelation 1:4-6",Heiser,MS,1:03:51,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-354.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-354.pdf,revelation
353,"Revelation 1:4",Heiser,MS,43:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-353.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-353.pdf,revelation
352,"Introducing The Old Testament in the Book of Revelation",Heiser,MS,1:05:08,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-352.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-352.pdf,old testament revelation
351,"The Good News of the Return of the King",Heiser,MS,1:16:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-351.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-351.pdf,good news return king
350,"Loving Loyalty and Believing Loyalty",Heiser,MS,51:43,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-350.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-350.pdf,loving loyalty believing loyalty
349,"Q&A 42",Heiser,MS,45:05,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-349.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-349.pdf,q&a
348,"A Relevance Theory Approach",Heiser,MS,1:14:57,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-348.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-348.pdf,relevance theory approach
347,"Jonah and the Chaos Dragon",Heiser,MS,1:06:56,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-347.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-347.pdf,jonah chaos dragon
346,"The Old Testament and Luke 1",Heiser,MS,1:08:09,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-346.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-346.pdf,old testament luke
345,"The Vine and the Branches",Heiser,MS,51:17,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-345.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-345.pdf,vine branches
344,"Gentiles in the Psalms",Heiser,MS,54:53,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-344.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-344.pdf,gentiles psalms
343,"Q&A 41",Heiser,MS,42:41,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-343.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-343.pdf,q&a
342,"Ezekiel's Dry Bones and the Gospel of John",Heiser,MS,1:07:25,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-342.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-342.pdf,ezekiel dry bones john
341,"The Book of Ezekiel in John 10",Heiser,MS,1:07:10,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-341.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-341.pdf,ezekiel john
340,"The Cloud of Witnesses in Hebrews 12",Heiser,MS,59:09,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-340.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-340.pdf,cloud witnesses hebrews
339,"Exodus in the Gospel of Matthew",Heiser,MS,43:45,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-339.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-339.pdf,exodus matthew
338,"Conversation Series Part 5",Heiser,MS,1:00:38,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-338.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-338.pdf,conversation series
337,"Q&A 40",Heiser,MS,44:32,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-337.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-337.pdf,q&a
336,"Begotten by the Spirit",Heiser,MS,1:05:48,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-336.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-336.pdf,begotten spirit
335,"Jesus as the Gardener",Heiser,MS,1:01:01,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-335.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-335.pdf,jesus gardener
334,"Paradise Lost",Heiser,MS,1:26:20,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-334.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-334.pdf,paradise lost
333,"The Israelite King and Jesus as King",Heiser,MS,1:02:27,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-333.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-333.pdf,israelite king jesus
332,"Conversation Series Part 4",Heiser,MS,1:04:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-332.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-332.pdf,conversation series
331,"Q&A 39",Heiser,MS,41:12,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-331.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-331.pdf,q&a
330,"The Exodus and John 3:5",Heiser,MS,1:07:06,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-330.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-330.pdf,exodus john
329,"Binding and Loosing",Heiser,MS,1:04:22,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-329.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-329.pdf,binding loosing
328,"Jesus and the Honeycomb",Heiser,MS,1:13:50,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-328.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-328.pdf,jesus honeycomb
327,"The Old Testament Afterlife and the Psalms of Korah",Heiser,MS,53:47,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-327.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-327.pdf,old testament afterlife psalms korah
326,"Conversation Series Part 3",Heiser,MS,58:01,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-326.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-326.pdf,conversation series
325,"Q&A 38",Heiser,MS,44:45,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-325.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-325.pdf,q&a
324,"Psalm 91 and Demons",Heiser,MS,1:20:28,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-324.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-324.pdf,psalm 91 demons
323,"Dr. Ben Witherington III",Heiser,MS,1:24:55,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-323.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-323.pdf,ben witherington
322,"Dr. Louis Markos",Heiser,MS,1:41:19,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-322.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-322.pdf,louis markos
321,"Q&A 37",Heiser,MS,49:58,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-321.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-321.pdf,q&a
320,"Conversation Series Part 2",Heiser,MS,52:02,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-320.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-320.pdf,conversation series
319,"Conversation Series Part 1",Heiser,MS,1:04:54,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-319.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-319.pdf,conversation series
318,"Divorce and Remarriage in the New Testament",Heiser,MS,54:30,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-318.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-318.pdf,divorce remarriage new testament
317,"Humanitarian Disaster Institute",Heiser,MS,51:52,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-317.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-317.pdf,humanitarian disaster institute
316,"Divorce and Remarriage in the Old Testament",Heiser,MS,1:01:57,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-316.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-316.pdf,divorce remarriage old testament
315,"Exodus Q&A Part 4",Heiser,MS,49:14,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-315.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-315.pdf,exodus q&a
314,"Exodus Q&A Part 3",Heiser,MS,52:18,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-314.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-314.pdf,exodus q&a
313,"Exodus Q&A Part 2",Heiser,MS,55:49,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-313.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-313.pdf,exodus q&a
312,"Exodus Q&A Part 1",Heiser,MS,54:59,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-312.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-312.pdf,exodus q&a
311,"Exodus 35-40",Heiser,MS,51:36,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-311.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-311.pdf,exodus
310,"Exodus 33-34",Heiser,MS,1:14:37,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-310.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-310.pdf,exodus
309,"Exodus 32-33",Heiser,MS,1:06:30,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-309.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-309.pdf,exodus
308,"Exodus 32",Heiser,MS,1:11:59,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-308.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-308.pdf,exodus
307,"Exodus 30-31",Heiser,MS,59:28,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-307.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-307.pdf,exodus
306,"Exodus 28-29",Heiser,MS,1:08:57,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-306.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-306.pdf,exodus
305,"EEM.org",Heiser,MS,54:41,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-305.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-305.pdf,eem
304,"Exodus 26-27 Part 2",Heiser,MS,1:01:26,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-304.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-304.pdf,exodus
303,"Exodus 26-27 Part 1",Heiser,MS,56:39,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-303.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-303.pdf,exodus
302,"Bearing God's Name",Heiser,MS,1:14:17,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-302.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-302.pdf,bearing god name
301,"Q&A 36 Part 2",Heiser,MS,1:05:37,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-301.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-301.pdf,q&a
300,"Q&A 36 Part 1",Heiser,MS,1:05:23,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-300.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-300.pdf,q&a
299,"ETS/SBL Conferences",Heiser,MS,32:18,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-299.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-299.pdf,ets sbl conferences
298,"Exodus 25 Part 3",Heiser,MS,1:11:01,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-298.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-298.pdf,exodus
297,"Exodus 25 Part 2",Heiser,MS,58:57,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-297.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-297.pdf,exodus
296,"Exodus 25 Part 1",Heiser,MS,46:07,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-296.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-296.pdf,exodus
295,"Exodus 24 Part 2",Heiser,MS,52:01,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-295.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-295.pdf,exodus
294,"Exodus 24 Part 1",Heiser,MS,45:32,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-294.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-294.pdf,exodus
293,"Exodus 23:20-33",Heiser,MS,1:05:37,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-293.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-293.pdf,exodus
292,"Q&A 35",Heiser,MS,45:42,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-292.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-292.pdf,q&a
291,"Exodus 21-23 Part 2",Heiser,MS,1:11:38,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-291.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-291.pdf,exodus
290,"Exodus 21-23 Part 1",Heiser,MS,1:12:10,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-290.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-290.pdf,exodus
289,"Exodus 20 Part 3",Heiser,MS,1:19:51,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-289.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-289.pdf,exodus
288,"Exodus 20 Part 2",Heiser,MS,1:19:03,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-288.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-288.pdf,exodus
287,"Exodus 20 Part 1",Heiser,MS,54:20,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-287.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-287.pdf,exodus
286,"Exodus 19",Heiser,MS,54:53,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-286.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-286.pdf,exodus
285,"Evil and Satan",Heiser,MS,1:12:22,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-285.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-285.pdf,evil satan
284,"Exodus 18",Heiser,MS,1:03:45,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-284.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-284.pdf,exodus
283,"Exodus 17 Part 2",Heiser,MS,1:21:07,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-283.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-283.pdf,exodus
282,"Exodus 17 Part 1",Heiser,MS,1:03:12,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-282.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-282.pdf,exodus
281,"Exodus 16",Heiser,MS,1:10:21,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-281.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-281.pdf,exodus
280,"Exodus 15 Part 2",Heiser,MS,1:16:31,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-280.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-280.pdf,exodus
279,"Stovall Weems",Heiser,MS,1:14:13,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-279.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-279.pdf,stovall weems
278,"Exodus 15 Part 1",Heiser,MS,1:15:06,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-278.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-278.pdf,exodus
277,"Exodus 14 Part 2",Heiser,MS,48:01,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-277.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-277.pdf,exodus
276,"Exodus 14 Part 1",Heiser,MS,1:00:30,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-276.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-276.pdf,exodus
275,"Exodus 13",Heiser,MS,1:13:47,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-275.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-275.pdf,exodus
274,"Q&A 34",Heiser,MS,55:54,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-274.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-274.pdf,q&a
273,"Exodus 12 Part 2b",Heiser,MS,48:27,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-273.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-273.pdf,exodus
272,"Exodus 12 Part 2a",Heiser,MS,45:53,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-272.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-272.pdf,exodus
271,"Exodus 12 Part 1",Heiser,MS,1:14:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-271.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-271.pdf,exodus
270,"Exodus 11-12",Heiser,MS,1:08:29,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-270.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-270.pdf,exodus
269,"Exodus 8-10",Heiser,MS,1:02:13,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-269.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-269.pdf,exodus
268,"Exodus 7:14-25",Heiser,MS,54:20,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-268.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-268.pdf,exodus
267,"Exodus 7:1-13",Heiser,MS,1:14:48,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-267.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-267.pdf,exodus
266,"Exodus 5-6",Heiser,MS,1:03:50,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-266.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-266.pdf,exodus
265,"Exodus 4:18-31",Heiser,MS,1:11:29,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-265.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-265.pdf,exodus
264,"Exodus 4:1-17",Heiser,MS,43:12,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-264.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-264.pdf,exodus
263,"Exodus 3 Part 3",Heiser,MS,1:09:46,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-263.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-263.pdf,exodus
262,"Exodus 3 Part 2b",Heiser,MS,42:50,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-262.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-262.pdf,exodus
261,"Exodus 3 Part 2a",Heiser,MS,56:47,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-261.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-261.pdf,exodus
260,"Exodus 3 Part 1",Heiser,MS,1:13:06,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-260.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-260.pdf,exodus
259,"Exodus 2:11-25",Heiser,MS,1:02:20,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-259.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-259.pdf,exodus
258,"The Bible Project",Heiser,MS,1:04:13,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-258.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-258.pdf,bible project
257,"Exodus 2:1-10",Heiser,MS,1:09:41,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-257.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-257.pdf,exodus
256,"Exodus 1 Part 2",Heiser,MS,57:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-256.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-256.pdf,exodus
255,"Exodus 1 Part 1",Heiser,MS,1:11:25,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-255.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-255.pdf,exodus
254,"Introducing the Book of Exodus",Heiser,MS,1:05:46,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-254.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-254.pdf,introducing exodus
253,"The Persecuted Church in Nepal",Heiser,MS,50:26,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-253.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-253.pdf,persecuted church nepal
252,"The Day of the Lord",Heiser,MS,1:23:27,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-252.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-252.pdf,day of lord
